combined,Open,High,Low,Close
2022-10-14 12:00,19611.751953125,19821.396484375,19611.751953125,19819.482421875
2022-10-14 12:00,19611.751953125,19821.396484375,19611.751953125,19819.482421875
2022-10-19 08:00,19233.7578125,19233.7578125,19174.662109375,19202.51953125
2022-10-19 14:00,19130.1953125,19223.318359375,19129.73828125,19170.4453125
2022-10-20 12:00,19213.79296875,19255.412109375,19165.833984375,19165.833984375
2022-10-20 12:00,19213.79296875,19255.412109375,19165.833984375,19165.833984375
2022-10-20 13:00,19161.759765625,19211.025390625,19148.123046875,19206.2734375
2022-10-24 13:00,19374.267578125,19382.474609375,19326.466796875,19362.322265625
2022-10-24 13:00,19374.267578125,19382.474609375,19326.466796875,19362.322265625
2022-10-25 13:00,19325.7421875,19492.076171875,19325.7421875,19492.076171875
2022-10-26 13:00,20550.650390625,20571.841796875,20430.646484375,20564.3984375
2022-10-26 14:00,20554.357421875,20928.53515625,20554.357421875,20828.67578125
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-27 12:00,20603.9453125,20697.072265625,20581.123046875,20697.072265625
2022-10-28 07:00,20271.751953125,20271.810546875,20099.41015625,20099.41015625
2022-10-28 11:00,20188.04296875,20207.6328125,20147.498046875,20180.228515625
2022-10-28 12:00,20181.33984375,20233.49609375,20132.498046875,20205.140625
2022-10-28 12:00,20181.33984375,20233.49609375,20132.498046875,20205.140625
2022-10-31 09:00,20494.478515625,20706.306640625,20480.76953125,20705.927734375
2022-10-31 13:00,20703.609375,20740.625,20508.091796875,20508.091796875
2022-10-31 20:00,20380.9453125,20431.88671875,20373.546875,20414.517578125
2022-11-01 13:00,20539.765625,20543.17578125,20393.923828125,20426.515625
2022-11-01 13:00,20539.765625,20543.17578125,20393.923828125,20426.515625
2022-11-01 13:00,20539.765625,20543.17578125,20393.923828125,20426.515625
2022-11-01 13:00,20539.765625,20543.17578125,20393.923828125,20426.515625
2022-11-02 12:00,20439.255859375,20439.54296875,20400.564453125,20401.21875
2022-11-02 14:00,20401.404296875,20450.564453125,20401.404296875,20438.181640625
2022-11-02 17:00,20503.474609375,20508.978515625,20416.966796875,20416.966796875
2022-11-02 17:00,20503.474609375,20508.978515625,20416.966796875,20416.966796875
2022-11-02 18:00,20392.91796875,20742.810546875,20392.91796875,20437.7734375
2022-11-03 12:00,20133.626953125,20180.287109375,20086.240234375,20121.35546875
2022-11-03 13:00,20121.59765625,20208.744140625,20121.59765625,20129.3671875
2022-11-03 13:00,20121.59765625,20208.744140625,20121.59765625,20129.3671875
2022-11-03 13:00,20121.59765625,20208.744140625,20121.59765625,20129.3671875
2022-11-04 12:00,20572.119140625,20682.171875,20466.0625,20672.775390625
2022-11-04 12:00,20572.119140625,20682.171875,20466.0625,20672.775390625
2022-11-04 12:00,20572.119140625,20682.171875,20466.0625,20672.775390625
2022-11-09 15:00,17657.533203125,17747.484375,17162.44921875,17162.44921875
2022-11-09 17:00,17141.404296875,17164.259765625,16979.90234375,17063.0234375
2022-11-10 13:00,16572.873046875,17568.056640625,16563.46484375,17568.056640625
2022-11-10 13:00,16572.873046875,17568.056640625,16563.46484375,17568.056640625
2022-11-10 13:00,16572.873046875,17568.056640625,16563.46484375,17568.056640625
2022-11-10 13:00,16572.873046875,17568.056640625,16563.46484375,17568.056640625
2022-11-10 17:00,17790.03125,17790.03125,17202.9296875,17202.9296875
2022-11-11 06:00,17328.51171875,17383.029296875,17218.125,17271.560546875
2022-11-15 13:00,16829.6171875,17035.60546875,16827.4453125,16945.837890625
2022-11-16 13:00,16653.205078125,16653.205078125,16520.4609375,16520.4609375
2022-11-16 13:00,16653.205078125,16653.205078125,16520.4609375,16520.4609375
2022-11-16 15:00,16470.072265625,16540.88671875,16438.447265625,16455.728515625
2022-11-17 09:00,16579.00390625,16579.71484375,16506.04296875,16521.357421875
2022-11-17 13:00,16572.642578125,16582.376953125,16479.990234375,16497.63671875
2022-11-17 13:00,16572.642578125,16582.376953125,16479.990234375,16497.63671875
2022-11-17 18:00,16670.103515625,16706.298828125,16670.103515625,16696.6796875
2022-11-18 14:00,16752.466796875,16772.376953125,16689.646484375,16702.6171875
2022-11-23 13:00,16512.8203125,16525.197265625,16436.84765625,16436.84765625
2022-11-23 13:00,16512.8203125,16525.197265625,16436.84765625,16436.84765625
2022-11-23 14:00,16428.0625,16477.337890625,16380.9169921875,16464.666015625
2022-11-23 14:00,16428.0625,16477.337890625,16380.9169921875,16464.666015625
2022-11-23 14:00,16428.0625,16477.337890625,16380.9169921875,16464.666015625
2022-11-23 15:00,16464.453125,16484.974609375,16415.998046875,16418.595703125
2022-11-23 18:00,16386.328125,16466.15234375,16385.6796875,16466.15234375
2022-11-25 06:00,16400.587890625,16432.3828125,16388.404296875,16426.41015625
2022-11-29 12:00,16498.474609375,16502.1875,16483.140625,16484.3046875
2022-11-29 14:00,16422.001953125,16451.9140625,16393.857421875,16393.857421875
2022-11-30 09:00,16896.138671875,16901.78125,16865.3203125,16877.01171875
2022-11-30 13:00,16831.609375,16877.53515625,16808.4375,16815.6171875
2022-11-30 13:00,16831.609375,16877.53515625,16808.4375,16815.6171875
2022-11-30 14:00,16813.42578125,16853.080078125,16813.42578125,16853.080078125
2022-11-30 14:00,16813.42578125,16853.080078125,16813.42578125,16853.080078125
2022-11-30 15:00,16852.650390625,16861.029296875,16825.234375,16861.0
2022-11-30 18:00,16794.271484375,16914.04296875,16755.875,16914.04296875
2022-12-01 13:00,17139.2109375,17197.498046875,17041.787109375,17080.759765625
2022-12-01 13:00,17139.2109375,17197.498046875,17041.787109375,17080.759765625
2022-12-01 13:00,17139.2109375,17197.498046875,17041.787109375,17080.759765625
2022-12-01 14:00,17083.6640625,17125.521484375,17046.26953125,17125.521484375
2022-12-01 14:00,17083.6640625,17125.521484375,17046.26953125,17125.521484375
2022-12-01 14:00,17083.6640625,17125.521484375,17046.26953125,17125.521484375
2022-12-02 12:00,17000.822265625,17031.818359375,16997.234375,17020.283203125
2022-12-02 13:00,17022.416015625,17080.3671875,16886.052734375,16900.2890625
2022-12-02 13:00,17022.416015625,17080.3671875,16886.052734375,16900.2890625
2022-12-05 14:00,17241.638671875,17241.638671875,17207.404296875,17225.4921875
2022-12-05 14:00,17241.638671875,17241.638671875,17207.404296875,17225.4921875
2022-12-05 14:00,17241.638671875,17241.638671875,17207.404296875,17225.4921875
2022-12-07 15:00,16845.548828125,16855.5859375,16823.291015625,16842.79296875
2022-12-08 13:00,16841.9375,16860.30859375,16822.533203125,16855.361328125
2022-12-09 13:00,17255.4296875,17261.724609375,17143.650390625,17181.83984375
2022-12-12 17:00,17011.154296875,17017.56640625,16997.970703125,17016.6328125
2022-12-13 06:00,17188.015625,17208.505859375,17158.96484375,17158.96484375
2022-12-13 13:00,17424.03125,17901.916015625,17412.193359375,17887.537109375
2022-12-13 13:00,17424.03125,17901.916015625,17412.193359375,17887.537109375
2022-12-13 13:00,17424.03125,17901.916015625,17412.193359375,17887.537109375
2022-12-13 17:00,17752.345703125,17780.34765625,17644.283203125,17648.32421875
2022-12-14 15:00,18057.640625,18076.302734375,18032.462890625,18073.33203125
2022-12-14 18:00,18099.708984375,18318.53125,18088.482421875,18314.56640625
2022-12-14 18:00,18099.708984375,18318.53125,18088.482421875,18314.56640625
2022-12-14 18:00,18099.708984375,18318.53125,18088.482421875,18314.56640625
2022-12-14 19:00,18244.6875,18244.6875,17811.703125,17811.703125
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-15 13:00,17686.60546875,17695.236328125,17513.416015625,17528.19921875
2022-12-16 09:00,17276.962890625,17276.962890625,17029.02734375,17052.326171875
2022-12-16 14:00,16969.654296875,17058.625,16960.279296875,17043.400390625
2022-12-16 14:00,16969.654296875,17058.625,16960.279296875,17043.400390625
2022-12-21 14:00,16853.091796875,16895.708984375,16828.32421875,16828.32421875
2022-12-21 14:00,16853.091796875,16895.708984375,16828.32421875,16828.32421875
2022-12-21 15:00,16817.9296875,16862.53125,16805.435546875,16856.71875
2022-12-22 13:00,16830.43359375,16830.43359375,16788.421875,16790.841796875
2022-12-22 13:00,16830.43359375,16830.43359375,16788.421875,16790.841796875
2022-12-23 13:00,16874.57421875,16905.21875,16819.359375,16858.58203125
2022-12-23 13:00,16874.57421875,16905.21875,16819.359375,16858.58203125
2022-12-23 13:00,16874.57421875,16905.21875,16819.359375,16858.58203125
2022-12-23 14:00,16859.23046875,16859.23046875,16798.01953125,16804.74609375
2022-12-29 13:00,16611.986328125,16639.046875,16611.986328125,16626.35546875
2022-12-29 15:00,16631.232421875,16651.755859375,16619.630859375,16621.30859375
2022-12-30 14:00,16475.623046875,16498.6953125,16408.474609375,16415.294921875
2023-01-03 12:00,16734.439453125,16737.798828125,16712.908203125,16713.888671875
2023-01-03 14:00,16728.587890625,16759.248046875,16696.62890625,16696.62890625
2023-01-04 14:00,16831.44140625,16849.25,16812.228515625,16829.9375
2023-01-04 14:00,16831.44140625,16849.25,16812.228515625,16829.9375
2023-01-04 14:00,16831.44140625,16849.25,16812.228515625,16829.9375
2023-01-04 18:00,16900.49609375,16964.5859375,16887.7734375,16957.0078125
2023-01-05 13:00,16831.501953125,16831.501953125,16799.576171875,16801.86328125
2023-01-05 13:00,16831.501953125,16831.501953125,16799.576171875,16801.86328125
2023-01-05 14:00,16801.365234375,16835.70703125,16790.283203125,16835.70703125
2023-01-05 15:00,16836.318359375,16878.7578125,16828.84375,16854.46484375
2023-01-06 09:00,16808.51171875,16808.51171875,16772.90234375,16791.6953125
2023-01-06 13:00,16738.21875,16792.8046875,16716.421875,16770.564453125
2023-01-06 13:00,16738.21875,16792.8046875,16716.421875,16770.564453125
2023-01-06 13:00,16738.21875,16792.8046875,16716.421875,16770.564453125
2023-01-06 14:00,16771.61328125,16777.560546875,16738.009765625,16752.998046875
2023-01-06 14:00,16771.61328125,16777.560546875,16738.009765625,16752.998046875
2023-01-10 13:00,17230.830078125,17254.3203125,17226.640625,17254.3203125
2023-01-11 15:00,17416.65234375,17432.740234375,17337.994140625,17338.2890625
2023-01-11 17:00,17355.166015625,17389.42578125,17350.92578125,17382.35546875
2023-01-12 13:00,18259.306640625,18274.111328125,18108.681640625,18266.412109375
2023-01-12 13:00,18259.306640625,18274.111328125,18108.681640625,18266.412109375
2023-01-12 13:00,18259.306640625,18274.111328125,18108.681640625,18266.412109375
2023-01-12 13:00,18259.306640625,18274.111328125,18108.681640625,18266.412109375
2023-01-12 17:00,18121.8671875,18760.865234375,18119.9453125,18760.865234375
2023-01-17 06:00,21156.822265625,21159.146484375,21086.84375,21088.314453125
2023-01-18 09:00,21229.73828125,21267.50390625,21195.365234375,21233.767578125
2023-01-18 13:00,21272.900390625,21422.591796875,21267.375,21417.205078125
2023-01-18 13:00,21272.900390625,21422.591796875,21267.375,21417.205078125
2023-01-18 13:00,21272.900390625,21422.591796875,21267.375,21417.205078125
2023-01-19 13:00,20741.427734375,20795.9375,20689.8828125,20789.505859375
2023-01-19 13:00,20741.427734375,20795.9375,20689.8828125,20789.505859375
2023-01-19 15:00,20788.865234375,20904.275390625,20788.865234375,20873.140625
2023-01-20 14:00,21055.818359375,21141.005859375,21043.11328125,21141.005859375
2023-01-24 14:00,22876.662109375,22938.271484375,22817.2109375,22918.947265625
2023-01-24 14:00,22876.662109375,22938.271484375,22817.2109375,22918.947265625
2023-01-25 15:00,22493.59765625,22592.701171875,22413.361328125,22592.701171875
2023-01-26 13:00,23131.759765625,23145.4765625,23018.990234375,23121.36328125
2023-01-26 13:00,23131.759765625,23145.4765625,23018.990234375,23121.36328125
2023-01-26 13:00,23131.759765625,23145.4765625,23018.990234375,23121.36328125
2023-01-26 14:00,23123.80859375,23215.00390625,22997.564453125,23005.0078125
2023-01-26 19:00,23049.04296875,23083.58203125,23021.86328125,23070.31640625
2023-01-27 13:00,22949.21484375,23000.50390625,22904.2734375,22915.076171875
2023-01-27 13:00,22949.21484375,23000.50390625,22904.2734375,22915.076171875
2023-01-30 08:00,23655.265625,23675.697265625,23563.728515625,23565.150390625
2023-01-31 14:00,23097.470703125,23167.228515625,23080.984375,23150.294921875
2023-01-31 14:00,23097.470703125,23167.228515625,23080.984375,23150.294921875
2023-02-01 09:00,22989.771484375,23030.7421875,22960.455078125,23013.82421875
2023-02-01 13:00,23071.4609375,23136.8828125,23042.431640625,23104.650390625
2023-02-01 14:00,23103.400390625,23142.109375,23060.513671875,23116.509765625
2023-02-01 14:00,23103.400390625,23142.109375,23060.513671875,23116.509765625
2023-02-01 14:00,23103.400390625,23142.109375,23060.513671875,23116.509765625
2023-02-01 14:00,23103.400390625,23142.109375,23060.513671875,23116.509765625
2023-02-01 15:00,23114.951171875,23114.951171875,22978.439453125,23005.1875
2023-02-01 18:00,23001.255859375,23097.6796875,22970.6328125,23097.6796875
2023-02-01 18:00,23001.255859375,23097.6796875,22970.6328125,23097.6796875
2023-02-01 19:00,23099.58984375,23425.71875,22877.75,23395.919921875
2023-02-02 13:00,23813.884765625,23813.884765625,23748.666015625,23760.15234375
2023-02-02 13:00,23813.884765625,23813.884765625,23748.666015625,23760.15234375
2023-02-02 13:00,23813.884765625,23813.884765625,23748.666015625,23760.15234375
2023-02-02 13:00,23813.884765625,23813.884765625,23748.666015625,23760.15234375
2023-02-03 13:00,23532.89453125,23539.990234375,23333.654296875,23356.63671875
2023-02-03 13:00,23532.89453125,23539.990234375,23333.654296875,23356.63671875
2023-02-03 13:00,23532.89453125,23539.990234375,23333.654296875,23356.63671875
2023-02-03 14:00,23357.82421875,23545.927734375,23318.892578125,23519.515625
2023-02-03 14:00,23357.82421875,23545.927734375,23318.892578125,23519.515625
2023-02-03 14:00,23357.82421875,23545.927734375,23318.892578125,23519.515625
2023-02-07 17:00,22988.9765625,23300.494140625,22919.115234375,23299.462890625
2023-02-08 15:00,23056.525390625,23063.919921875,22888.0234375,22890.396484375
2023-02-08 18:00,22986.404296875,23023.3671875,22863.9140625,22888.83984375
2023-02-09 06:00,22615.748046875,22712.83984375,22594.58203125,22712.478515625
2023-02-09 13:00,22727.45703125,22764.5,22707.97265625,22752.49609375
2023-02-09 17:00,22507.828125,22596.728515625,22493.9296875,22531.71484375
2023-02-14 13:00,21874.783203125,21885.546875,21708.955078125,21774.28515625
2023-02-14 13:00,21874.783203125,21885.546875,21708.955078125,21774.28515625
2023-02-14 13:00,21874.783203125,21885.546875,21708.955078125,21774.28515625
2023-02-15 13:00,22765.140625,22770.298828125,22715.724609375,22727.263671875
2023-02-15 13:00,22765.140625,22770.298828125,22715.724609375,22727.263671875
2023-02-15 15:00,22708.76953125,22829.7109375,22698.837890625,22825.11328125
2023-02-16 13:00,24588.216796875,24599.3125,24442.1328125,24442.1328125
2023-02-16 13:00,24588.216796875,24599.3125,24442.1328125,24442.1328125
2023-02-16 13:00,24588.216796875,24599.3125,24442.1328125,24442.1328125
2023-02-21 14:00,24577.966796875,24752.787109375,24577.966796875,24696.193359375
2023-02-21 14:00,24577.966796875,24752.787109375,24577.966796875,24696.193359375
2023-02-21 14:00,24577.966796875,24752.787109375,24577.966796875,24696.193359375
2023-02-22 06:00,24112.080078125,24125.296875,23989.2109375,23989.2109375
2023-02-22 18:00,23760.3515625,23841.982421875,23760.3515625,23771.912109375
2023-02-23 09:00,24427.61328125,24458.376953125,24344.060546875,24344.060546875
2023-02-23 13:00,23944.234375,24175.517578125,23927.173828125,24016.998046875
2023-02-23 13:00,23944.234375,24175.517578125,23927.173828125,24016.998046875
2023-02-23 15:00,24039.890625,24039.890625,23926.953125,23956.86328125
2023-02-24 06:00,23914.9921875,23914.9921875,23843.05078125,23908.259765625
2023-02-24 13:00,23904.83984375,23935.19140625,23762.86328125,23796.064453125
2023-02-24 13:00,23904.83984375,23935.19140625,23762.86328125,23796.064453125
2023-02-24 14:00,23792.142578125,23850.330078125,23739.78125,23850.330078125
2023-02-27 13:00,23405.314453125,23757.732421875,23405.314453125,23724.298828125
2023-02-28 14:00,23420.115234375,23547.943359375,23364.2734375,23461.810546875
2023-02-28 14:00,23420.115234375,23547.943359375,23364.2734375,23461.810546875
2023-03-01 12:00,23741.798828125,23788.849609375,23735.455078125,23738.404296875
2023-03-01 14:00,23700.82421875,23821.146484375,23653.19140625,23777.255859375
2023-03-01 14:00,23700.82421875,23821.146484375,23653.19140625,23777.255859375
2023-03-01 14:00,23700.82421875,23821.146484375,23653.19140625,23777.255859375
2023-03-01 15:00,23752.810546875,23754.755859375,23639.119140625,23721.572265625
2023-03-02 09:00,23450.6015625,23464.732421875,23427.814453125,23427.814453125
2023-03-02 13:00,23357.3203125,23393.244140625,23312.16015625,23318.3828125
2023-03-03 14:00,22407.56640625,22438.8359375,22397.693359375,22412.7109375
2023-03-03 14:00,22407.56640625,22438.8359375,22397.693359375,22412.7109375
2023-03-03 14:00,22407.56640625,22438.8359375,22397.693359375,22412.7109375
2023-03-03 14:00,22407.56640625,22438.8359375,22397.693359375,22412.7109375
2023-03-07 14:00,22367.099609375,22373.8125,22311.509765625,22330.927734375
2023-03-08 13:00,22016.716796875,22048.958984375,21977.458984375,21991.7578125
2023-03-08 14:00,21992.1875,22026.203125,21961.3203125,21998.46484375
2023-03-08 14:00,21992.1875,22026.203125,21961.3203125,21998.46484375
2023-03-08 15:00,21995.265625,22185.609375,21962.578125,22157.708984375
2023-03-08 17:00,22150.3671875,22150.63671875,22060.76953125,22060.76953125
2023-03-09 13:00,21624.00390625,21720.484375,21588.546875,21709.763671875
2023-03-09 17:00,21514.638671875,21519.421875,21466.275390625,21470.486328125
2023-03-10 06:00,20018.208984375,20028.556640625,19897.650390625,19900.078125
2023-03-10 13:00,19958.318359375,20276.16796875,19905.912109375,20200.095703125
2023-03-10 13:00,19958.318359375,20276.16796875,19905.912109375,20200.095703125
2023-03-10 13:00,19958.318359375,20276.16796875,19905.912109375,20200.095703125
2023-03-13 12:00,22165.076171875,22185.13671875,22020.009765625,22167.62890625
2023-03-14 12:00,24856.087890625,26089.1953125,24775.5390625,26023.775390625
2023-03-14 12:00,24856.087890625,26089.1953125,24775.5390625,26023.775390625
2023-03-14 12:00,24856.087890625,26089.1953125,24775.5390625,26023.775390625
2023-03-15 12:00,24874.177734375,25169.73046875,24579.876953125,24918.341796875
2023-03-15 12:00,24874.177734375,25169.73046875,24579.876953125,24918.341796875
2023-03-15 12:00,24874.177734375,25169.73046875,24579.876953125,24918.341796875
2023-03-15 14:00,24882.619140625,25004.248046875,24519.90625,24762.357421875
2023-03-16 12:00,24900.162109375,24966.009765625,24752.55078125,24777.62109375
2023-03-16 12:00,24900.162109375,24966.009765625,24752.55078125,24777.62109375
2023-03-16 13:00,24787.806640625,24895.69921875,24624.744140625,24887.98828125
2023-03-16 13:00,24787.806640625,24895.69921875,24624.744140625,24887.98828125
2023-03-16 13:00,24787.806640625,24895.69921875,24624.744140625,24887.98828125
2023-03-17 09:00,26063.90625,26370.466796875,26063.90625,26347.109375
2023-03-21 13:00,28234.724609375,28250.3203125,27966.81640625,28076.927734375
2023-03-22 14:00,28346.884765625,28775.015625,28346.328125,28623.294921875
2023-03-22 17:00,28683.96484375,28683.96484375,28345.1171875,28530.583984375
2023-03-22 17:00,28683.96484375,28683.96484375,28345.1171875,28530.583984375
2023-03-22 18:00,28523.85546875,28803.3359375,27920.34765625,28060.611328125
2023-03-23 12:00,27644.02734375,27704.951171875,27562.580078125,27562.580078125
2023-03-23 13:00,27533.671875,27548.873046875,27359.24609375,27415.880859375
2023-03-24 12:00,27647.93359375,28116.009765625,27613.341796875,28016.763671875
2023-03-24 13:00,28015.271484375,28015.271484375,27711.9140625,27938.537109375
2023-03-24 13:00,28015.271484375,28015.271484375,27711.9140625,27938.537109375
2023-03-28 13:00,26982.958984375,27002.41796875,26855.814453125,26899.67578125
2023-03-29 14:00,28403.763671875,28572.78515625,28282.330078125,28285.4765625
2023-03-30 11:00,28602.697265625,28683.48046875,28589.419921875,28675.939453125
2023-03-30 12:00,28669.576171875,28683.53125,28584.705078125,28637.490234375
2023-03-30 12:00,28669.576171875,28683.53125,28584.705078125,28637.490234375
2023-03-31 08:00,27738.810546875,27839.76171875,27715.61328125,27790.580078125
2023-03-31 12:00,27932.837890625,28164.55859375,27879.84765625,28114.099609375
2023-03-31 12:00,27932.837890625,28164.55859375,27879.84765625,28114.099609375
2023-03-31 13:00,28111.560546875,28509.205078125,28098.416015625,28380.939453125
2023-04-03 13:00,28152.22265625,28353.42578125,28131.748046875,28220.86328125
2023-04-03 13:00,28152.22265625,28353.42578125,28131.748046875,28220.86328125
2023-04-03 13:00,28152.22265625,28353.42578125,28131.748046875,28220.86328125
2023-04-04 13:00,28275.572265625,28390.91015625,28090.646484375,28121.068359375
2023-04-05 12:00,28557.234375,28714.21875,28371.91015625,28559.1171875
2023-04-05 13:00,28581.48046875,28588.408203125,28337.4609375,28403.193359375
2023-04-05 13:00,28581.48046875,28588.408203125,28337.4609375,28403.193359375
2023-04-05 13:00,28581.48046875,28588.408203125,28337.4609375,28403.193359375
2023-04-05 14:00,28406.283203125,28456.044921875,28120.27734375,28132.548828125
2023-04-06 12:00,27945.2578125,28020.759765625,27871.1875,27911.103515625
2023-04-07 12:00,27845.607421875,27951.59375,27824.1484375,27927.744140625
2023-04-07 12:00,27845.607421875,27951.59375,27824.1484375,27927.744140625
2023-04-07 12:00,27845.607421875,27951.59375,27824.1484375,27927.744140625
2023-04-12 12:00,30041.953125,30462.48046875,29960.197265625,30242.396484375
2023-04-12 12:00,30041.953125,30462.48046875,29960.197265625,30242.396484375
2023-04-12 12:00,30041.953125,30462.48046875,29960.197265625,30242.396484375
2023-04-12 14:00,30083.255859375,30240.560546875,30053.9921875,30053.9921875
2023-04-12 16:00,29984.849609375,30047.578125,29945.892578125,29965.32421875
2023-04-12 17:00,29963.642578125,30091.50390625,29931.51953125,30058.255859375
2023-04-13 05:00,30081.7109375,30144.31640625,30072.380859375,30139.052734375
2023-04-13 12:00,30179.6015625,30308.638671875,30160.5859375,30308.638671875
2023-04-13 12:00,30179.6015625,30308.638671875,30160.5859375,30308.638671875
2023-04-13 16:00,30470.36328125,30486.501953125,30316.91796875,30341.501953125
2023-04-14 12:00,30830.77734375,30856.3671875,30646.93359375,30646.93359375
2023-04-14 12:00,30830.77734375,30856.3671875,30646.93359375,30646.93359375
2023-04-19 08:00,30084.4453125,30084.4453125,29133.904296875,29237.796875
2023-04-19 14:00,29338.826171875,29509.353515625,29338.826171875,29423.970703125
2023-04-20 12:00,28613.78125,28906.251953125,28479.39453125,28906.251953125
2023-04-20 12:00,28613.78125,28906.251953125,28479.39453125,28906.251953125
2023-04-20 13:00,28906.251953125,28906.251953125,28742.328125,28841.119140625
2023-04-21 13:00,28218.548828125,28291.603515625,28122.91015625,28147.4453125
2023-04-21 13:00,28218.548828125,28291.603515625,28122.91015625,28147.4453125
2023-04-25 13:00,27394.013671875,27453.755859375,27325.6328125,27357.775390625
2023-04-25 13:00,27394.013671875,27453.755859375,27325.6328125,27357.775390625
2023-04-26 12:00,28963.869140625,29995.837890625,28963.869140625,29995.837890625
2023-04-26 14:00,29849.33203125,29880.916015625,29543.75,29707.35546875
2023-04-27 12:00,28954.068359375,29061.2265625,28723.416015625,28877.8046875
